Year,State_x,State Code,County_x,County Code,Population,Population_filled,State_CD,County_y,State_y,Deaths
2009,Tennessee,47,"Dyer County, TN",47045,38254.0,38254.0,TN,,,
2009,Tennessee,47,"Fayette County, TN",47047,38386.0,38386.0,TN,,,
2009,Tennessee,47,"Fentress County, TN",47049,17975.0,17975.0,TN,,,
2009,Tennessee,47,"Franklin County, TN",47051,41141.0,41141.0,TN,,,
2009,Tennessee,47,"Gibson County, TN",47053,49575.0,49575.0,TN,,,
2009,Tennessee,47,"Bradley County, TN",47011,98360.0,98360.0,TN,"Bradley County, TN",TN,15.0
2009,Tennessee,47,"Blount County, TN",47009,122689.0,122689.0,TN,"Blount County, TN",TN,17.0
2009,Tennessee,47,"Benton County, TN",47005,16424.0,16424.0,TN,,,
2009,Tennessee,47,"Anderson County, TN",47001,75031.0,75031.0,TN,,,
2009,Tennessee,47,"Bedford County, TN",47003,44845.0,44845.0,TN,,,
2009,Tennessee,47,"Bledsoe County, TN",47007,12924.0,12924.0,TN,,,
2009,Georgia,13,"Stewart County, GA",13259,5968.0,5968.0,GA,,,
2009,Georgia,13,"Sumter County, GA",13261,32724.0,32724.0,GA,,,
2009,Georgia,13,"Talbot County, GA",13263,6873.0,6873.0,GA,,,
2009,Georgia,13,"Taliaferro County, GA",13265,1774.0,1774.0,GA,,,
2009,Georgia,13,"Tattnall County, GA",13267,25068.0,25068.0,GA,,,
2009,Georgia,13,"Taylor County, GA",13269,8854.0,8854.0,GA,,,
2009,Georgia,13,"Telfair County, GA",13271,16200.0,16200.0,GA,,,
2009,Georgia,13,"Terrell County, GA",13273,9596.0,9596.0,GA,,,
2009,Georgia,13,"Thomas County, GA",13275,44689.0,44689.0,GA,,,
2009,Georgia,13,"Stephens County, GA",13257,26069.0,26069.0,GA,,,
2009,Georgia,13,"Tift County, GA",13277,39748.0,39748.0,GA,,,
2009,Georgia,13,"Towns County, GA",13281,10444.0,10444.0,GA,,,
2009,Georgia,13,"Treutlen County, GA",13283,6906.0,6906.0,GA,,,
2009,Georgia,13,"Troup County, GA",13285,66422.0,66422.0,GA,,,
2009,Georgia,13,"Turner County, GA",13287,8900.0,8900.0,GA,,,
2009,Georgia,13,"Twiggs County, GA",13289,9257.0,9257.0,GA,,,
2009,Georgia,13,"Union County, GA",13291,21338.0,21338.0,GA,,,
2009,Georgia,13,"Upson County, GA",13293,27360.0,27360.0,GA,,,
2009,Georgia,13,"Walker County, GA",13295,68612.0,68612.0,GA,"Walker County, GA",GA,11.0
2009,Georgia,13,"Walton County, GA",13297,83353.0,83353.0,GA,,,
2009,Georgia,13,"Toombs County, GA",13279,27079.0,27079.0,GA,,,
2009,Georgia,13,"Spalding County, GA",13255,64135.0,64135.0,GA,,,
2009,Georgia,13,"Seminole County, GA",13253,8760.0,8760.0,GA,,,
2009,Georgia,13,"Screven County, GA",13251,14905.0,14905.0,GA,,,
2009,Georgia,13,"Montgomery County, GA",13209,9136.0,9136.0,GA,,,
2009,Georgia,13,"Morgan County, GA",13211,17921.0,17921.0,GA,,,
2009,Georgia,13,"Murray County, GA",13213,39888.0,39888.0,GA,,,
2009,Georgia,13,"Muscogee County, GA",13215,188796.0,188796.0,GA,"Muscogee County, GA",GA,14.0
2009,Georgia,13,"Newton County, GA",13217,99494.0,99494.0,GA,"Newton County, GA",GA,13.0
2009,Georgia,13,"Oconee County, GA",13219,32386.0,32386.0,GA,,,
2009,Georgia,13,"Oglethorpe County, GA",13221,14784.0,14784.0,GA,,,
2009,Georgia,13,"Paulding County, GA",13223,140761.0,140761.0,GA,"Paulding County, GA",GA,22.0
2009,Georgia,13,"Peach County, GA",13225,27474.0,27474.0,GA,,,
2009,Georgia,13,"Pickens County, GA",13227,29542.0,29542.0,GA,,,
2009,Georgia,13,"Pierce County, GA",13229,18564.0,18564.0,GA,,,
2009,Georgia,13,"Pike County, GA",13231,17721.0,17721.0,GA,,,
2009,Georgia,13,"Polk County, GA",13233,41386.0,41386.0,GA,,,
2009,Georgia,13,"Pulaski County, GA",13235,11903.0,11903.0,GA,,,
2009,Georgia,13,"Putnam County, GA",13237,21179.0,21179.0,GA,,,
2009,Georgia,13,"Quitman County, GA",13239,2497.0,2497.0,GA,,,
2009,Georgia,13,"Rabun County, GA",13241,16295.0,16295.0,GA,,,
2009,Georgia,13,"Randolph County, GA",13243,7736.0,7736.0,GA,,,
2009,Georgia,13,"Richmond County, GA",13245,198489.0,198489.0,GA,"Richmond County, GA",GA,19.0
2009,Georgia,13,"Rockdale County, GA",13247,84625.0,84625.0,GA,,,
2009,Georgia,13,"Schley County, GA",13249,4954.0,4954.0,GA,,,
2009,Georgia,13,"Ware County, GA",13299,35985.0,35985.0,GA,"Ware County, GA",GA,10.0
2009,Georgia,13,"Monroe County, GA",13207,26233.0,26233.0,GA,,,
2009,Georgia,13,"Warren County, GA",13301,5914.0,5914.0,GA,,,
2009,Georgia,13,"Wayne County, GA",13305,30016.0,30016.0,GA,,,
2009,Georgia,13,"Webster County, GA",13307,2772.0,2772.0,GA,,,
2009,Georgia,13,"Wheeler County, GA",13309,7150.0,7150.0,GA,,,
2009,Georgia,13,"White County, GA",13311,26949.0,26949.0,GA,,,
2009,Georgia,13,"Whitfield County, GA",13313,101009.0,101009.0,GA,"Whitfield County, GA",GA,11.0
2009,Georgia,13,"Wilcox County, GA",13315,9156.0,9156.0,GA,,,
2009,Georgia,13,"Wilkes County, GA",13317,10571.0,10571.0,GA,,,
2009,Georgia,13,"Wilkinson County, GA",13319,9652.0,9652.0,GA,,,
2009,Georgia,13,"Worth County, GA",13321,21799.0,21799.0,GA,,,
2009,Georgia,13,"Washington County, GA",13303,21240.0,21240.0,GA,,,
2009,Georgia,13,"Mitchell County, GA",13205,23592.0,23592.0,GA,,,
2009,Georgia,13,"Miller County, GA",13201,6131.0,6131.0,GA,,,
2009,Georgia,13,"Meriwether County, GA",13199,22446.0,22446.0,GA,,,
2009,Georgia,13,"Clarke County, GA",13059,116843.0,116843.0,GA,,,
2009,Georgia,13,"Clay County, GA",13061,3201.0,3201.0,GA,,,
2009,Georgia,13,"Clayton County, GA",13063,260067.0,260067.0,GA,"Clayton County, GA",GA,19.0
2009,Georgia,13,"Clinch County, GA",13065,6799.0,6799.0,GA,,,
2009,Georgia,13,"Cobb County, GA",13067,684776.0,684776.0,GA,"Cobb County, GA",GA,71.0
2009,Georgia,13,"Coffee County, GA",13069,42089.0,42089.0,GA,,,
2009,Georgia,13,"Colquitt County, GA",13071,45152.0,45152.0,GA,,,
2009,Georgia,13,"Columbia County, GA",13073,121050.0,121050.0,GA,,,
2009,Georgia,13,"Cook County, GA",13075,17114.0,17114.0,GA,,,
2009,Georgia,13,"Cherokee County, GA",13057,212232.0,212232.0,GA,"Cherokee County, GA",GA,20.0
2009,Georgia,13,"Coweta County, GA",13077,125501.0,125501.0,GA,"Coweta County, GA",GA,16.0
2009,Georgia,13,"Crisp County, GA",13081,23378.0,23378.0,GA,,,
2009,Georgia,13,"Dade County, GA",13083,16657.0,16657.0,GA,,,
2009,Georgia,13,"Dawson County, GA",13085,22325.0,22325.0,GA,,,
2009,Georgia,13,"Decatur County, GA",13087,28058.0,28058.0,GA,,,
2009,Georgia,13,"DeKalb County, GA",13089,690658.0,690658.0,GA,"DeKalb County, GA",GA,28.0
2009,Georgia,13,"Dodge County, GA",13091,21659.0,21659.0,GA,,,
2009,Georgia,13,"Dooly County, GA",13093,14769.0,14769.0,GA,,,
2009,Georgia,13,"Dougherty County, GA",13095,94688.0,94688.0,GA,,,
2009,Georgia,13,"Douglas County, GA",13097,131292.0,131292.0,GA,,,
2009,Georgia,13,"Crawford County, GA",13079,12711.0,12711.0,GA,,,
2009,Georgia,13,"Chattooga County, GA",13055,25894.0,25894.0,GA,,,
2009,Georgia,13,"Chattahoochee County, GA",13053,11955.0,11955.0,GA,,,
2009,Georgia,13,"Chatham County, GA",13051,262122.0,262122.0,GA,"Chatham County, GA",GA,16.0
2009,Georgia,13,"Baker County, GA",13007,3560.0,3560.0,GA,,,
2009,Georgia,13,"Baldwin County, GA",13009,47087.0,47087.0,GA,,,
2009,Georgia,13,"Banks County, GA",13011,18208.0,18208.0,GA,,,
2009,Georgia,13,"Barrow County, GA",13013,68548.0,68548.0,GA,,,
2009,Georgia,13,"Bartow County, GA",13015,99807.0,99807.0,GA,,,
2009,Georgia,13,"Ben Hill County, GA",13017,17581.0,17581.0,GA,,,
2009,Georgia,13,"Berrien County, GA",13019,19067.0,19067.0,GA,,,
2009,Georgia,13,"Bibb County, GA",13021,155154.0,155154.0,GA,"Bibb County, GA",GA,12.0
2009,Georgia,13,"Bleckley County, GA",13023,13034.0,13034.0,GA,,,
2009,Georgia,13,"Brantley County, GA",13025,18129.0,18129.0,GA,,,
2009,Georgia,13,"Brooks County, GA",13027,16375.0,16375.0,GA,,,
2009,Georgia,13,"Bryan County, GA",13029,29987.0,29987.0,GA,,,
2009,Georgia,13,"Bulloch County, GA",13031,68598.0,68598.0,GA,,,
2009,Georgia,13,"Burke County, GA",13033,23117.0,23117.0,GA,,,
2009,Georgia,13,"Butts County, GA",13035,23682.0,23682.0,GA,,,
2009,Georgia,13,"Calhoun County, GA",13037,6670.0,6670.0,GA,,,
2009,Georgia,13,"Camden County, GA",13039,50024.0,50024.0,GA,,,
2009,Georgia,13,"Candler County, GA",13043,10880.0,10880.0,GA,,,
2009,Georgia,13,"Carroll County, GA",13045,110433.0,110433.0,GA,"Carroll County, GA",GA,26.0
2009,Georgia,13,"Catoosa County, GA",13047,63874.0,63874.0,GA,,,
2009,Georgia,13,"Charlton County, GA",13049,12665.0,12665.0,GA,,,
2009,Georgia,13,"Early County, GA",13099,11101.0,11101.0,GA,,,
2009,Georgia,13,"Echols County, GA",13101,4012.0,4012.0,GA,,,
2009,Georgia,13,"Effingham County, GA",13103,51908.0,51908.0,GA,,,
2009,Georgia,13,"Elbert County, GA",13105,20335.0,20335.0,GA,,,
2009,Georgia,13,"Jackson County, GA",13157,60052.0,60052.0,GA,"Jackson County, GA",GA,11.0
2009,Georgia,13,"Jasper County, GA",13159,13842.0,13842.0,GA,,,
2009,Georgia,13,"Jeff Davis County, GA",13161,14892.0,14892.0,GA,,,
2009,Georgia,13,"Jefferson County, GA",13163,17067.0,17067.0,GA,,,
2009,Georgia,13,"Jenkins County, GA",13165,8339.0,8339.0,GA,,,
2009,Georgia,13,"Johnson County, GA",13167,9990.0,9990.0,GA,,,
2009,Georgia,13,"Jones County, GA",13169,28710.0,28710.0,GA,,,
2009,Georgia,13,"Lamar County, GA",13171,18233.0,18233.0,GA,,,
2009,Georgia,13,"Lanier County, GA",13173,9810.0,9810.0,GA,,,
2009,Georgia,13,"Laurens County, GA",13175,48601.0,48601.0,GA,,,
2009,Georgia,13,"Lee County, GA",13177,28326.0,28326.0,GA,,,
2009,Georgia,13,"Liberty County, GA",13179,67061.0,67061.0,GA,,,
2009,Georgia,13,"Lincoln County, GA",13181,8073.0,8073.0,GA,,,
2009,Georgia,13,"Long County, GA",13183,13787.0,13787.0,GA,,,
2009,Georgia,13,"Lowndes County, GA",13185,107583.0,107583.0,GA,,,
2009,Georgia,13,"Lumpkin County, GA",13187,29723.0,29723.0,GA,,,
2009,Georgia,13,"McDuffie County, GA",13189,21836.0,21836.0,GA,,,
2009,Georgia,13,"McIntosh County, GA",13191,14268.0,14268.0,GA,,,
2009,Georgia,13,"Macon County, GA",13193,14842.0,14842.0,GA,,,
2009,Georgia,13,"Madison County, GA",13195,28008.0,28008.0,GA,,,
2009,Georgia,13,"Marion County, GA",13197,8561.0,8561.0,GA,,,
2009,Georgia,13,"Irwin County, GA",13155,9536.0,9536.0,GA,,,
2009,Georgia,13,"Houston County, GA",13153,137416.0,137416.0,GA,,,
2009,Georgia,13,"Heard County, GA",13149,11765.0,11765.0,GA,,,
2009,Georgia,13,"Emanuel County, GA",13107,22456.0,22456.0,GA,,,
2009,Georgia,13,"Evans County, GA",13109,11016.0,11016.0,GA,,,
2009,Georgia,13,"Fannin County, GA",13111,23661.0,23661.0,GA,,,
2009,Georgia,13,"Fayette County, GA",13113,105493.0,105493.0,GA,"Fayette County, GA",GA,13.0
2009,Georgia,13,"Floyd County, GA",13115,96383.0,96383.0,GA,,,
2009,Georgia,13,"Forsyth County, GA",13117,171993.0,171993.0,GA,"Forsyth County, GA",GA,13.0
2009,Georgia,13,"Franklin County, GA",13119,22152.0,22152.0,GA,,,
2009,Georgia,13,"Fulton County, GA",13121,905511.0,905511.0,GA,"Fulton County, GA",GA,78.0
2009,Georgia,13,"Gilmer County, GA",13123,28174.0,28174.0,GA,,,
2009,Georgia,13,"Glascock County, GA",13125,3066.0,3066.0,GA,,,
2009,Georgia,13,"Glynn County, GA",13127,78946.0,78946.0,GA,"Glynn County, GA",GA,10.0
2009,Georgia,13,"Gordon County, GA",13129,54945.0,54945.0,GA,"Gordon County, GA",GA,12.0
2009,Georgia,13,"Grady County, GA",13131,24893.0,24893.0,GA,,,
2009,Georgia,13,"Greene County, GA",13133,15934.0,15934.0,GA,,,
2009,Georgia,13,"Gwinnett County, GA",13135,796276.0,796276.0,GA,"Gwinnett County, GA",GA,50.0
2009,Georgia,13,"Habersham County, GA",13137,42947.0,42947.0,GA,,,
2009,Georgia,13,"Hall County, GA",13139,178503.0,178503.0,GA,"Hall County, GA",GA,14.0
2009,Georgia,13,"Hancock County, GA",13141,9508.0,9508.0,GA,,,
2009,Georgia,13,"Haralson County, GA",13143,28774.0,28774.0,GA,"Haralson County, GA",GA,11.0
2009,Georgia,13,"Harris County, GA",13145,31494.0,31494.0,GA,,,
2009,Georgia,13,"Hart County, GA",13147,25108.0,25108.0,GA,,,
2009,Georgia,13,"Henry County, GA",13151,199622.0,199622.0,GA,"Henry County, GA",GA,27.0
2009,Georgia,13,"Bacon County, GA",13005,11134.0,11134.0,GA,,,
2009,Georgia,13,"Atkinson County, GA",13003,8386.0,8386.0,GA,,,
2009,Florida,12,"Washington County, FL",12133,24693.0,24693.0,FL,,,
2009,Alabama,1,"Escambia County, AL",1053,38249.0,38249.0,AL,"Escambia County, AL",AL,10.0
2009,Alabama,1,"Etowah County, AL",1055,104239.0,104239.0,AL,"Etowah County, AL",AL,14.0
2009,Alabama,1,"Fayette County, AL",1057,17310.0,17310.0,AL,,,
2009,Alabama,1,"Franklin County, AL",1059,31589.0,31589.0,AL,,,
2009,Alabama,1,"Geneva County, AL",1061,26653.0,26653.0,AL,,,
2009,Alabama,1,"Greene County, AL",1063,9182.0,9182.0,AL,,,
2009,Alabama,1,"Hale County, AL",1065,16025.0,16025.0,AL,,,
2009,Alabama,1,"Henry County, AL",1067,17243.0,17243.0,AL,,,
2009,Alabama,1,"Houston County, AL",1069,100500.0,100500.0,AL,"Houston County, AL",AL,10.0
2009,Alabama,1,"Elmore County, AL",1051,78632.0,78632.0,AL,,,
2009,Alabama,1,"Jackson County, AL",1071,53461.0,53461.0,AL,,,
2009,Alabama,1,"Lamar County, AL",1075,14689.0,14689.0,AL,,,
2009,Alabama,1,"Lauderdale County, AL",1077,92526.0,92526.0,AL,,,
2009,Alabama,1,"Lawrence County, AL",1079,34315.0,34315.0,AL,"Lawrence County, AL",AL,10.0
2009,Alabama,1,"Lee County, AL",1081,138566.0,138566.0,AL,"Lee County, AL",AL,10.0
2009,Alabama,1,"Limestone County, AL",1083,81326.0,81326.0,AL,"Limestone County, AL",AL,11.0
2009,Alabama,1,"Lowndes County, AL",1085,11486.0,11486.0,AL,,,
2009,Alabama,1,"Macon County, AL",1087,21190.0,21190.0,AL,,,
2009,Alabama,1,"Madison County, AL",1089,330856.0,330856.0,AL,"Madison County, AL",AL,27.0
2009,Alabama,1,"Marengo County, AL",1091,21170.0,21170.0,AL,,,
2009,Alabama,1,"Jefferson County, AL",1073,658441.0,658441.0,AL,"Jefferson County, AL",AL,129.0
2009,Alabama,1,"DeKalb County, AL",1049,70864.0,70864.0,AL,,,
2009,Alabama,1,"Dallas County, AL",1047,43759.0,43759.0,AL,,,
2009,Alabama,1,"Dale County, AL",1045,49854.0,49854.0,AL,,,
2009,Alabama,1,"Baldwin County, AL",1003,179406.0,179406.0,AL,"Baldwin County, AL",AL,29.0
2009,Alabama,1,"Barbour County, AL",1005,27657.0,27657.0,AL,,,
2009,Alabama,1,"Bibb County, AL",1007,22941.0,22941.0,AL,,,
2009,Alabama,1,"Blount County, AL",1009,57341.0,57341.0,AL,,,
2009,Alabama,1,"Bullock County, AL",1011,10987.0,10987.0,AL,,,
2009,Alabama,1,"Butler County, AL",1013,20867.0,20867.0,AL,,,
2009,Alabama,1,"Calhoun County, AL",1015,118363.0,118363.0,AL,"Calhoun County, AL",AL,12.0
2009,Alabama,1,"Chambers County, AL",1017,34384.0,34384.0,AL,,,
2009,Alabama,1,"Cherokee County, AL",1019,25854.0,25854.0,AL,,,
2009,Alabama,1,"Chilton County, AL",1021,43484.0,43484.0,AL,,,
2009,Alabama,1,"Choctaw County, AL",1023,13976.0,13976.0,AL,,,
2009,Alabama,1,"Clarke County, AL",1025,26038.0,26038.0,AL,,,
2009,Alabama,1,"Clay County, AL",1027,14006.0,14006.0,AL,,,
2009,Alabama,1,"Cleburne County, AL",1029,14918.0,14918.0,AL,,,
2009,Alabama,1,"Coffee County, AL",1031,49440.0,49440.0,AL,,,
2009,Alabama,1,"Colbert County, AL",1033,54426.0,54426.0,AL,,,
2009,Alabama,1,"Conecuh County, AL",1035,13274.0,13274.0,AL,,,
2009,Alabama,1,"Coosa County, AL",1037,11410.0,11410.0,AL,,,
2009,Alabama,1,"Covington County, AL",1039,37648.0,37648.0,AL,,,
2009,Alabama,1,"Crenshaw County, AL",1041,14024.0,14024.0,AL,,,
2009,Alabama,1,"Cullman County, AL",1043,80351.0,80351.0,AL,,,
2009,Alabama,1,"Marion County, AL",1093,30646.0,30646.0,AL,,,
2009,Alabama,1,"Marshall County, AL",1095,92213.0,92213.0,AL,,,
2009,Alabama,1,"Mobile County, AL",1097,411994.0,411994.0,AL,"Mobile County, AL",AL,50.0
2009,Alabama,1,"Monroe County, AL",1099,23218.0,23218.0,AL,,,
2009,Alabama,1,"Montgomery County, AL",1101,227607.0,227607.0,AL,"Montgomery County, AL",AL,11.0
2009,Alabama,1,"Morgan County, AL",1103,118954.0,118954.0,AL,"Morgan County, AL",AL,28.0
2009,Alabama,1,"Perry County, AL",1105,10690.0,10690.0,AL,,,
2009,Alabama,1,"Pickens County, AL",1107,19814.0,19814.0,AL,,,
2009,Alabama,1,"Pike County, AL",1109,32560.0,32560.0,AL,,,
2009,Alabama,1,"Randolph County, AL",1111,22864.0,22864.0,AL,,,
2009,Alabama,1,"Russell County, AL",1113,52162.0,52162.0,AL,,,
2009,Alabama,1,"St. Clair County, AL",1115,83009.0,83009.0,AL,"St. Clair County, AL",AL,11.0
2009,Alabama,1,"Shelby County, AL",1117,192708.0,192708.0,AL,"Shelby County, AL",AL,28.0
2009,Alabama,1,"Sumter County, AL",1119,13746.0,13746.0,AL,,,
2009,Alabama,1,"Talladega County, AL",1121,82674.0,82674.0,AL,,,
2009,Alabama,1,"Tallapoosa County, AL",1123,41831.0,41831.0,AL,,,
2009,Alabama,1,"Tuscaloosa County, AL",1125,192792.0,192792.0,AL,"Tuscaloosa County, AL",AL,28.0
2009,Alabama,1,"Walker County, AL",1127,67347.0,67347.0,AL,"Walker County, AL",AL,30.0
2009,Alabama,1,"Washington County, AL",1129,17493.0,17493.0,AL,,,
2009,Alabama,1,"Wilcox County, AL",1131,11870.0,11870.0,AL,,,
2009,Alabama,1,"Winston County, AL",1133,24691.0,24691.0,AL,,,
2009,Georgia,13,"Appling County, GA",13001,18144.0,18144.0,GA,,,
2009,Florida,12,"Alachua County, FL",12001,246657.0,246657.0,FL,"Alachua County, FL",FL,15.0
2009,Florida,12,"Baker County, FL",12003,27124.0,27124.0,FL,,,
2009,Florida,12,"Bay County, FL",12005,167464.0,167464.0,FL,"Bay County, FL",FL,18.0
2009,Florida,12,"Bradford County, FL",12007,28979.0,28979.0,FL,,,
2009,Florida,12,"Brevard County, FL",12009,542109.0,542109.0,FL,"Brevard County, FL",FL,135.0
2009,Florida,12,"Broward County, FL",12011,1733310.0,1733310.0,FL,"Broward County, FL",FL,305.0
2009,Florida,12,"Calhoun County, FL",12013,14692.0,14692.0,FL,,,
2009,Florida,12,"Citrus County, FL",12017,141381.0,141381.0,FL,"Citrus County, FL",FL,19.0
2009,Florida,12,"Clay County, FL",12019,189101.0,189101.0,FL,"Clay County, FL",FL,29.0
2009,Florida,12,"Collier County, FL",12021,318485.0,318485.0,FL,"Collier County, FL",FL,54.0
2009,Florida,12,"Columbia County, FL",12023,67412.0,67412.0,FL,,,
2009,Florida,12,"DeSoto County, FL",12027,34592.0,34592.0,FL,,,
2009,Florida,12,"Dixie County, FL",12029,16403.0,16403.0,FL,,,
2009,Florida,12,"Duval County, FL",12031,859795.0,859795.0,FL,"Duval County, FL",FL,137.0
2009,Florida,12,"Escambia County, FL",12033,297015.0,297015.0,FL,"Escambia County, FL",FL,16.0
2009,Florida,12,"Flagler County, FL",12035,94700.0,94700.0,FL,,,
2009,Florida,12,"Charlotte County, FL",12015,159629.0,159629.0,FL,"Charlotte County, FL",FL,17.0
2009,Florida,12,"Franklin County, FL",12037,11515.0,11515.0,FL,,,
2009,Florida,12,"Gadsden County, FL",12039,46264.0,46264.0,FL,,,
2009,Florida,12,"Glades County, FL",12043,12839.0,12839.0,FL,,,
2009,Florida,12,"Okeechobee County, FL",12093,39899.0,39899.0,FL,,,
2009,Florida,12,"Orange County, FL",12095,1131351.0,1131351.0,FL,"Orange County, FL",FL,120.0
2009,Florida,12,"Osceola County, FL",12097,265267.0,265267.0,FL,"Osceola County, FL",FL,15.0
2009,Florida,12,"Palm Beach County, FL",12099,1307371.0,1307371.0,FL,"Palm Beach County, FL",FL,276.0
2009,Florida,12,"Pasco County, FL",12101,462607.0,462607.0,FL,"Pasco County, FL",FL,166.0
2009,Florida,12,"Pinellas County, FL",12103,915330.0,915330.0,FL,"Pinellas County, FL",FL,265.0
2009,Florida,12,"Polk County, FL",12105,598683.0,598683.0,FL,"Polk County, FL",FL,103.0
2009,Florida,12,"Putnam County, FL",12107,74546.0,74546.0,FL,,,
2009,Florida,12,"St. Johns County, FL",12109,186281.0,186281.0,FL,"St. Johns County, FL",FL,11.0
2009,Florida,12,"Okaloosa County, FL",12091,181153.0,181153.0,FL,"Okaloosa County, FL",FL,16.0
2009,Florida,12,"St. Lucie County, FL",12111,274344.0,274344.0,FL,"St. Lucie County, FL",FL,46.0
2009,Florida,12,"Sarasota County, FL",12115,377262.0,377262.0,FL,"Sarasota County, FL",FL,75.0
2009,Florida,12,"Seminole County, FL",12117,419788.0,419788.0,FL,"Seminole County, FL",FL,72.0
2009,Florida,12,"Sumter County, FL",12119,90643.0,90643.0,FL,,,
2009,Florida,12,"Suwannee County, FL",12121,41263.0,41263.0,FL,,,
2009,Florida,12,"Taylor County, FL",12123,22482.0,22482.0,FL,,,
2009,Florida,12,"Union County, FL",12125,15340.0,15340.0,FL,,,
2009,Florida,12,"Volusia County, FL",12127,494688.0,494688.0,FL,"Volusia County, FL",FL,106.0
2009,Florida,12,"Wakulla County, FL",12129,30459.0,30459.0,FL,,,
2009,Florida,12,"Walton County, FL",12131,54534.0,54534.0,FL,,,
2009,Florida,12,"Santa Rosa County, FL",12113,149544.0,149544.0,FL,"Santa Rosa County, FL",FL,11.0
2009,Florida,12,"Nassau County, FL",12089,72671.0,72671.0,FL,"Nassau County, FL",FL,10.0
2009,Florida,12,"Monroe County, FL",12087,72627.0,72627.0,FL,,,
2009,Florida,12,"Miami-Dade County, FL",12086,2463943.0,2463943.0,FL,"Miami-Dade County, FL",FL,155.0
2009,Florida,12,"Gulf County, FL",12045,15933.0,15933.0,FL,,,
2009,Florida,12,"Hamilton County, FL",12047,14930.0,14930.0,FL,,,
2009,Florida,12,"Hardee County, FL",12049,27661.0,27661.0,FL,,,
2009,Florida,12,"Hendry County, FL",12051,39010.0,39010.0,FL,,,
2009,Florida,12,"Hernando County, FL",12053,171950.0,171950.0,FL,"Hernando County, FL",FL,43.0
2009,Florida,12,"Highlands County, FL",12055,98956.0,98956.0,FL,,,
2009,Florida,12,"Hillsborough County, FL",12057,1214050.0,1214050.0,FL,"Hillsborough County, FL",FL,270.0
2009,Florida,12,"Holmes County, FL",12059,20147.0,20147.0,FL,,,
2009,Florida,12,"Indian River County, FL",12061,137016.0,137016.0,FL,"Indian River County, FL",FL,31.0
2009,Florida,12,"Jackson County, FL",12063,50064.0,50064.0,FL,,,
2009,Florida,12,"Jefferson County, FL",12065,14704.0,14704.0,FL,,,
2009,Florida,12,"Lafayette County, FL",12067,8435.0,8435.0,FL,,,
2009,Florida,12,"Lake County, FL",12069,295511.0,295511.0,FL,"Lake County, FL",FL,32.0
2009,Florida,12,"Lee County, FL",12071,612297.0,612297.0,FL,"Lee County, FL",FL,93.0
2009,Florida,12,"Leon County, FL",12073,273263.0,273263.0,FL,,,
2009,Florida,12,"Levy County, FL",12075,40880.0,40880.0,FL,,,
2009,Florida,12,"Liberty County, FL",12077,8347.0,8347.0,FL,,,
2009,Florida,12,"Madison County, FL",12079,19329.0,19329.0,FL,,,
2009,Florida,12,"Manatee County, FL",12081,320711.0,320711.0,FL,"Manatee County, FL",FL,74.0
2009,Florida,12,"Marion County, FL",12083,330880.0,330880.0,FL,"Marion County, FL",FL,53.0
2009,Florida,12,"Martin County, FL",12085,145506.0,145506.0,FL,"Martin County, FL",FL,24.0
2009,Florida,12,"Gilchrist County, FL",12041,16829.0,16829.0,FL,,,
2009,Alabama,1,"Autauga County, AL",1001,54135.0,54135.0,AL,,,
2010,Tennessee,47,"Madison County, TN",47113,98251.0,98251.0,TN,,,
2010,Tennessee,47,"Marion County, TN",47115,28227.0,28227.0,TN,,,
2010,Tennessee,47,"Marshall County, TN",47117,30688.0,30688.0,TN,,,
2010,Tennessee,47,"Maury County, TN",47119,81230.0,81230.0,TN,"Maury County, TN",TN,13.0
2010,Tennessee,47,"Meigs County, TN",47121,11791.0,11791.0,TN,,,
2010,Tennessee,47,"Monroe County, TN",47123,44610.0,44610.0,TN,,,
2010,Tennessee,47,"Montgomery County, TN",47125,173181.0,173181.0,TN,"Montgomery County, TN",TN,17.0
2010,Tennessee,47,"Moore County, TN",47127,6333.0,6333.0,TN,,,
2010,Tennessee,47,"Morgan County, TN",47129,22028.0,22028.0,TN,,,
2010,Tennessee,47,"Macon County, TN",47111,22236.0,22236.0,TN,,,
2010,Tennessee,47,"Obion County, TN",47131,31822.0,31822.0,TN,,,
2010,Tennessee,47,"Perry County, TN",47135,7940.0,7940.0,TN,,,
2010,Tennessee,47,"Pickett County, TN",47137,5082.0,5082.0,TN,,,
2010,Tennessee,47,"Polk County, TN",47139,16813.0,16813.0,TN,,,
2010,Tennessee,47,"Putnam County, TN",47141,72552.0,72552.0,TN,"Putnam County, TN",TN,12.0
2010,Tennessee,47,"Rhea County, TN",47143,31860.0,31860.0,TN,,,
2010,Tennessee,47,"Roane County, TN",47145,54173.0,54173.0,TN,"Roane County, TN",TN,19.0
2010,Tennessee,47,"Robertson County, TN",47147,66314.0,66314.0,TN,,,
2010,Tennessee,47,"Rutherford County, TN",47149,263721.0,263721.0,TN,"Rutherford County, TN",TN,24.0
2010,Tennessee,47,"Scott County, TN",47151,22226.0,22226.0,TN,,,
2010,Tennessee,47,"Overton County, TN",47133,22085.0,22085.0,TN,,,
2010,Tennessee,47,"McNairy County, TN",47109,26065.0,26065.0,TN,,,
2010,Tennessee,47,"McMinn County, TN",47107,52173.0,52173.0,TN,"McMinn County, TN",TN,18.0
2010,Tennessee,47,"Loudon County, TN",47105,48719.0,48719.0,TN,,,
